clause_text,clause_type
"Transfer. A. The term """,transfer
"Transfer. The Soliciting Dealer Warrants shall be transferable only on the books of the Company maintained at its principal office or that of its designated transfer agent, if designated, upon delivery thereof duly endorsed by the Warrantholder or by its duly authorized attorney or representative, or accompanied by proper evidence of succession, assignment or authority to transfer. Upon any registration of transfer, the Company shall execute and deliver a new Soliciting Dealer Warrant to the person entitled thereto. Assignments or transfers shall be made pursuant to the form of Assignment attached as Exhibit ""C"" hereto.",transfer
"Transfer. Transfer of employment from Verizon to a Related Company, from a Related Company to Verizon, or from one Related Company to another Related Company shall not constitute a separation from employment hereunder, and service with a Related Company shall be treated as service with the Company for purposes of the three-year continuous employment requirement in paragraph 5(c). If the Participant transfers employment pursuant to this paragraph 5(d), the Participant will still be required to satisfy the definition of “Retire” under paragraph 7 of this Agreement in order to be eligible for the accelerated vesting provisions in connection with a retirement.",transfer
"Transfer. All Shares of the Trust and each Series shall be transferable, but transfers of Shares of the Trust or a particular Series will be recorded on the Share transfer records of the Trust",transfer
"Transfer. This Warrant and the Warrant Shares may be offered for sale, sold, transferred, pledged or assigned without the consent of the Company.",transfer
"Transfer. Transfer"" shall mean and include the act of selling, giving, transferring, creating a trust (voting or otherwise), assigning or otherwise disposing of (other than pledging, hypothecating or otherwise transferring as security) (and correlative words shall have correlative meanings); provided however, that any transfer or other disposition upon foreclosure or other exercise of remedies of a secured creditor after an event of default under or with respect to a pledge, hypothecation or other transfer as security shall constitute a ""Transfer"".",transfer
Transfer. Any direct or indirect transfer or sale of any Ownership Interest in a Residual Certificate. Transferee: Any Person who is acquiring by Transfer any Ownership Interest in a Residual Certificate. Trigger Event: A Trigger Event will occur for any Distribution Date if either (i) the Rolling Three Month Delinquency Rate as of the last day of the related Collection Period equals or exceeds 76.5% of the Senior Enhancement Percentage for such Distribution Date or (ii) the cumulative Realized Losses as a percentage of the original Aggregate Collateral Balance on the Closing Date for such Distribution Date is greater than the percentage set forth in the following table: February 2005 – January 2008 2.50%* February 2008 – January 2010 3.00%* February 2010 – January 2011 3.50%* Feburary 2011 – January 2012 3.85%* February 2012 and thereafter 4.00% * The percentages set forth above are the percentages applicable for the first Distribution Date in the corresponding range of Distribution Dates. The percentage for each succeeding Distribution Date in a range increases incrementally by 1/12 of the positive difference between the percentage applicable to the first Distribution Date in that range and the percentage applicable to the first Distribution Date in the succeeding range.,transfer
"Transfer. This Service Agreement is not transferable by You. Responsibility for benefits owed to You: This is not an insurance policy; it is a Service Agreement. HomeServe will serve as Your point-of-contact for all questions or concerns. Our obligations under this Service Agreement are insured under a service contract reimbursement insurance policy. If We fail to pay or to deliver service on a claim within sixty (60) days after proof of loss has been filed, or in the event You cancel this Service Agreement and We fail to issue any applicable refund within sixty (60) days after cancellation, You are entitled to make a claim against the insurer, Virginia Surety Company, Inc., 175 West Jackson Blvd., 11th Floor, Chicago, IL 60604, 1-800-209-6206.",transfer
Transfer. Warranties are transferable to another party for the remainder of the warranty period subject to our license transfer policies and any assignment restrictions.,transfer
"Transfer. The Fund shall furnish to the Custodian appropriate instruments to enable the Custodian to hold or deliver in proper form for transfer any Securities which it may hold for the account of any Series of the Fund. For the purpose of facilitating the handling of Securities, unless otherwise directed by Written Order from the Fund, the Custodian is authorized to hold Securities deposited with it under this Agreement in the name of its registered nominee or nominees (as defined in the Internal Revenue Code and any regulations of the United States Treasury Department issued thereunder or in any provision of any subsequent federal tax law exempting such transaction from liability for stock transfer taxes) and shall execute and deliver all such certificates in connection therewith as may be required by such laws or regulations or under the laws of any state. The Custodian shall, if requested by the Fund, advise the Fund of the certificate number of each certificate so presented for transfer and that of the certificate received in exchange therefor, and shall use its best efforts to the end that the specific Securities held by it hereunder shall be at all times identifiable.",transfer
"Transfer. The Bank requests the Transferee to accept and procure the transfer by novation of all or a part (as applicable) of such participation of the Bank under the Credit Agreement as is set out in the relevant part of the Transfer Certificate under the heading “Participation Transferred” (the “Purchased Assets”) by counter-signing and delivering the Transfer Certificate to the Agent at its address for the service of notice specified in the Credit Agreement. On the Transfer Date the Transferee shall pay to the Bank the Settlement Amount as specified in the pricing letter between the Bank and the Transferee dated the date of the Transfer Certificate (adjusted, if applicable, in accordance with the Sale Agreement) and completion of the transfer will take place.",transfer
"Transfer. Upon a sale of the Real Property or the Building or a leasing of the Building, or any financing of Landlord's interest therein, Landlord shall have the right to transfer the cash Security Deposit or the Letter of Credit, as applicable, to the vendee, lessee or lender. With respect to the Letter of Credit, within five days after notice of such sale, leasing or financing, Tenant, at its sole cost, shall arrange for the transfer of the Letter of Credit to the new landlord or the lender, as designated by Landlord in the foregoing notice or have the Letter of Credit reissued in the name of the new landlord or the lender. Tenant shall look solely to the new landlord or lender for the return of such cash Security Deposit or Letter of Credit and the provisions hereof shall apply to every transfer or assignment made of the Security Deposit to a new landlord. Tenant shall not assign or encumber or attempt to assign or encumber the cash Security Deposit or Letter of Credit and neither Landlord nor its successors or assigns shall be bound by any such action or attempted assignment, or encumbrance.",transfer
"Transfer. You may not transfer this Service Agreement. Should any of these terms and conditions conflict with the laws of Your state they shall be deemed amended so as to comply with those laws. Should certain terms or conditions be held to be invalid or unenforceable, the remainder of these terms and conditions shall remain valid. Our obligations under this Service Agreement are insured under a service contract reimbursement insurance policy. If We fail to pay or to deliver service on a claim within 60 days after proof of loss has been filed, or in the event You cancel and We fail to issue any applicable refund within 60 days after cancellation, You are entitled to make a claim against the insurer, Virginia Surety Company, Inc., 175 West Jackson Blvd., 8th Floor, Chicago, IL 60604, 1-800-209-6206.",transfer
"Transfer. This Warrant and the Shares issuable upon exercise hereof are “restricted securities” as such term is defined by the rules and regulations promulgated under the Securities Act. This Warrant and the Shares issuable upon exercise hereof may only be disposed of in compliance with state and federal securities laws. In connection with any transfer of this Warrant or the Shares issuable upon exercise hereof, other than pursuant to an effective registration statement or Rule 144, to the Company or to an Affiliate of a Holder, the Company may require the transferor to provide to the Company an opinion of counsel selected by the transferor and reasonably acceptable to the Company, the form and substance of which opinion shall be reasonably satisfactory to the Company, to the effect that such transfer does not require registration of the transferred Warrant or Shares under the Securities Act. As a condition of transfer, any such transferee shall agree in writing to be bound by the terms of this Warrant and the Agreement and shall have the rights and obligations of a Holder under this Warrant and the Agreement.",transfer
"Transfer. Prior to Transferring any Units, the Transferring holder of Units shall cause the prospective Permitted Transferee to be bound by this Agreement and any other agreements executed by the holders of Units and relating to such Units in the aggregate to which the transferor was a party (collectively, the “Other Agreements”) by executing and delivering to the Company counterparts of this Agreement and any applicable Other Agreements.",transfer
"Transfer. The stock certificate or certificates which the -------- Investor delivers to the selling Founder pursuant to Section 1(b) shall be delivered by such Founder to the purchase offeror in consummation of the sale pursuant to the terms and conditions specified in the Notice, and such Founder shall promptly thereafter remit to such Investor that portion of the sale proceeds to which such Investor is entitled by reason of its participation in such sale. To the extent that any prospective purchaser or purchasers prohibits such assignment or otherwise refuses to purchase shares of capital stock of the Company from an Investor exercising its Co-Sale Right hereunder, the selling Founder or Founders shall not sell to such prospective purchaser or purchasers any shares of Company stock unless and until, simultaneously with such sale, the selling Founder or Founders shall purchase such shares from such Investor for the same consideration and on the same terms and conditions as the proposed transfer described in the Notice (which terms and conditions shall be no less favorable than those governing the sale to the purchaser by the Founder or Founders).",transfer
Transfer. 36 Transferee . . . . . . . . . . . . . . . . . . . . . 36 Transferor . . . . . . . . . . . . . . . . . . . . . 36,transfer
"Transfer. 1. Where a beneficiary transfers ownership of foreground, it shall pass on its obligations regarding that foreground to the assignee including the obligation to pass those obligations on to any subsequent assignee.",transfer
"Transfer. The Managing Member shall have the right to transfer its membership interest to any Person at any time, but any transfer of less than the Member’s entire interest shall be in accordance with Section 6.2. Any transferee shall be admitted as a Member as of the effective date of the transfer.",transfer
"Transfer. This Warrant may be transferred or assigned by the Holder hereof in whole or in part, if, on the Company's reasonable request, the Holder provides an opinion of counsel reasonably satisfactory to the Company that such transfer does not require registration under the Act and the applicable state securities law, except that this Warrant may be transferred by a Holder which is a partnership or limited liability company to a partner, former partner, member, former member or other affiliate of such partnership or limited liability company, as the case may be, if (a) the transferee agrees in writing to be subject to the terms of this Warrant and (b) the Holder delivers notice of such transfer to the Company. The rights and obligations of the Company and the Holder under this Warrant shall be binding upon and inure to the benefit of their respective permitted successors, assigns, heirs, administrators and transferees.",transfer
"Transfer. Subject to compliance with applicable securities laws, this Warrant and all rights hereunder are transferable, in whole or in part, at the offices referred to in paragraph 2 hereof by the holder in person or by a duly authorized attorney, upon surrender of this Warrant properly endorsed. Each taker and holder of this Warrant, by taking or holding the same, consents and agrees that this Warrant, when endorsed in blank, shall be deemed negotiable and that when this Warrant is so endorsed, the holder hereof may be treated by the Company and all other persons dealing with this Warrant as the absolute owner hereof for any purposes and as the person entitled to exercise the rights represented by this Warrant or to the transfer hereof on the books of the Company, any notice to the contrary notwithstanding; but until each transfer on such books, the Company may treat the registered holder hereof as the owner hereof for all purposes.",transfer
"Transfer. The Bank may transfer all or any part of its rights, benefits and/or obligations under this Agreement and/or any of the other Security Documents to any one or more banks or other financial institutions (a “Transferee”) without the consent of the Borrowers (the Borrowers consenting to any such transfer by their execution of this Agreement) if the Transferee, by delivery of such undertaking as the Bank may approve, becomes bound by the terms of this Agreement and agrees to perform all or, as the case may be, part of the Bank’s obligations under this Agreement.",transfer
"Transfer. You may not rent, lease, lend, sell, redistribute or sublicense the tvOS Software. You may, however, make a one-time permanent transfer of all of your license rights to the tvOS Software to another party in connection with the transfer of ownership of your Apple TV, provided that: (a) the transfer must include your Apple TV and all of the tvOS Software, including all its component parts, original media, printed materials and this License; (b) you do not retain any copies of the tvOS Software, full or partial, including copies stored on a computer or other storage device; and (c) the party receiving the tvOS Software reads and agrees to accept the terms and conditions of this License. All components of the tvOS Software are provided as part of a bundle and may not be separated from the bundle and distributed as standalone applications. tvOS Software provided with a particular Apple-branded hardware product may not run on other models of Apple-branded hardware.",transfer
"Transfer. The Custodian shall transfer the Account balance in accordance with the Participant’s written instructions and in accordance with this Agreement. The Participant authorizes the Custodian to retain such sums as the Custodian may deem necessary for payment of all fees, compensation, costs, and any expenses, including, but not limited to, annual maintenance fees and account termination fees, or for payment of any other liabilities which might constitute a charge to either the Account or the Custodian. The balance of any such reserve remaining after the payment of the above items shall be transferred upon satisfaction of any such charge. The Custodian shall have no duty to ascertain whether any payment, distribution, or transfer as directed by the Participant is proper under the provisions of the Code, this Agreement, or otherwise.",transfer
"Transfer. The rights granted to the Purchasers under this Agreement may be transferred, subject to the provisions of Sections 3.2 and 3.3; provided that nothing contained herein shall be deemed to permit an assignment, transfer or disposition of the Registrable Securities in violation of the terms and conditions of the Securities Purchase Agreement or applicable law.",transfer
Transfer. Any direct or indirect transfer or sale of any Ownership Interest in a Residual Certificate. Transfer Payment: Either or both of a Transfer Payment Made or a Transfer Payment Received.,transfer
"Transfer. This Agreement, including, without limitation, each indemnification, shall inure to and bind the permitted successors and assigns of the Parties; provided, neither Party shall transfer this Agreement without the prior written approval of the other Party which may be withheld entirely at the option of such Party; provided further, either Party may, without the consent of the other Party (and without relieving itself from liability hereunder), (i) transfer, sell, pledge, encumber or assign this Agreement or the accounts, revenues or proceeds hereof in connection with any financing or other financial arrangements, (ii) transfer or assign this Agreement to any Affiliate by assignment, merger or otherwise, or (iii) transfer or assign this Agreement to any person or entity succeeding to all or substantially all of the assets of such Party. Any Party's transfer in violation of this Section 8.2 shall be void.",transfer
"Transfer. Notwithstanding anything to the contrary herein, no transfer of a beneficial interest in the Trust represented by a Trust Certificate or any rights or benefits with respect thereto (including the right to receive distributions) shall be permitted unless the transferee is a United States person within the meaning of Section 7701(a)(30) of the Code and the Owner Trustee shall have received an Opinion of Counsel, at the expense of the transferring Owner, to the effect that such transfer will not cause the Trust to be treated for U.S. federal income tax purposes as an association (or publicly-traded partnership) taxable as a corporation, and will not adversely affect the federal income tax treatment of the Noteholders in any material respect. The Trust Certificates and any beneficial interest in such Trust Certificates may not be acquired by or with the assets of (a) employee benefit plans, retirement arrangements, individual retirement accounts or Keogh plans subject to Section 406 of the Employee Retirement Income Security Act of 1974, as amended (“ERISA”), or Section 4975 of the Internal Revenue Code of 1986, as amended (the “Code”), or any federal, state, local or foreign law materially similar to the foregoing provisions of ERISA or the Code, or (b) entities (including insurance company general accounts) whose underlying assets include plan assets by reason of the investment by any such plans, arrangements or accounts in such entities (a “Benefit Plan Investor”). Each transferee of a Trust Certificate shall be required to represent (a) that it is not a Benefit Plan Investor and is not acquiring such Trust Certificate with the assets of a Benefit Plan Investor and (b) that if such Trust Certificate is subsequently deemed to be a plan asset it will dispose of such Trust Certificate. Each Trust Certificate shall bear a legend referring to the restrictions contained in this paragraph.",transfer
"Transfer. Each Note may, subject to the terms of the Fiscal Agency Agreement and to Conditions 3(b) (Formalities Free of Charge), 3(c) (Closed Periods) and 3(e) (Regulations Concerning Transfer and Registration), be transferred in whole or in part in an Authorised Holding by lodging the relevant Definitive Note Certificate (with the endorsed form of application for transfer in respect thereof duly executed and duly stamped where applicable) at the Specified Office of the relevant Registrar or any Paying and Transfer Agent. A Note may be registered only in the name of, and transferred only to, a named Person or Persons. No transfer of a Note will be valid unless and until entered on the Register. The Registrar will within five Business Days (as defined below) of any duly made application for the transfer of a Note, register the transfer and deliver a new Definitive Note Certificate to the transferee (and, in the case of a transfer of part only of a Note, deliver a Definitive Note Certificate for the untransferred balance to the transferor), at the Specified Office of the relevant Registrar, or (at the risk and, if mailed at the request of the transferee or, as the case may be, the transferor otherwise than by ordinary mail, at the expense of the transferee or, as the case may be, the transferor) mail the Definitive Note Certificate by uninsured mail to such address as the transferee or, as the case may be, the transferor may request.",transfer
"Transfer. 1. Each Contracting Party in whose territory investments have been made by investors of the other Contracting Party shall grant those investments a free transfer of payments in freely convertible currency relating to these investments, particularly but not exclusively:",transfer
"Transfer. You may make a one time permanent transfer to all your rights to install and use the Software to another individual or legal entity provided that: (a) the digital rights management used by your Software supports such transfers; (b) you also transfer this License and all copies of the Software; (b) you retain no copies of the Software, upgrades, updates or prior versions; and (c) the receiving party accepts the terms and conditions of this License. EA may require that any end user of the Software register the Software online as a condition of use. You may not be able to transfer the right to receive updates, dynamically served content, or the right to use any online service of EA in connection with the Software. NOTWITHSTANDING THE FOREGOING, YOU MAY NOT TRANSFER PRE-RELEASE COPIES OF THE SOFTWARE.",transfer
"Transfer. Subject to the limitations set forth or referred to in the Warrant Agreement, this Warrant may be Transferred by the Holder by delivery to the Issuer of this Warrant accompanied by a properly completed Assignment Form in the form of Annex C attached hereto.",transfer
"Transfer. Upon transfer of an employee from outside the unit to a class in the unit, the employee shall receive the same step in the new range as he or she received in the former range. For purposes of this provision, a transfer is a change between classes where the maximum salary rate of the class to which transfer is made is less than 5.0% higher or less than 5.0% lower.",transfer
"Transfer. Subject to Section 12.08 of the Convertible Loan Agreement, this Debenture may be transferred on the books of the Borrower by the registered Holder hereof, or by Holder's attorney duly authorized in writing, in multiples of $100,000, only upon (i) delivery to the Borrower of a duly executed assignment of the Debenture, or part thereof, to the proposed new Holder, along with a current notation of the amount of payments received and net Principal Amount yet unfunded, and presentment of such Debenture to the Borrower for issue of a replacement Debenture, or Debentures, in the name of the new Holder, (ii) the designation by the new Holder of the Lender's agent for notice, such agent to be the sole party to whom Borrower shall be required to provide notice when notice to Holder is required hereunder and who shall be the sole party authorized to represent Lender in regard to modification or waivers under the Debenture, the Convertible Loan Agreement, or other Loan Documents; and any action, consent or waiver (other than a compromise of principal and interest) when given or taken by Lender's agent for notice, shall be deemed to be the action of the holders of a majority in amount of the Principal Amount of the Debenture, as such holders are recorded on the books of the Borrower, and (iii) in compliance with the legend to read as follows: ""This Debenture has not been registered under the Securities Act of 1933, as amended (""Act""), or applicable state securities laws (""State Acts""), and shall not be sold, hypothecated, or otherwise transferred, unless such transfer is made in compliance with the Act and the State Acts."" The Company shall be entitled to treat any holder of record of the Debenture as the Holder in fact thereof and of the Debenture and shall not be bound to recognize any equitable or other claim to or interest in this Debenture in the name of any other person, whether or not it shall have express or other notice thereof, except as otherwise provided by applicable law.",transfer
"Transfer. Notwithstanding anything to the contrary in the Agreement, Dealer may assign, transfer and set over all rights, title and interest, powers, privileges and remedies of Dealer under the Transaction, in whole or in part, to an affiliate of Dealer without the consent of Counterparty; provided that (1)(a) Counterparty will not be required to pay to such assignee or transferee an amount in respect of an Indemnifiable Tax under Section 2(d)(i)(4) of the Agreement greater than the amount in respect of which Counterparty would have been required to pay Dealer in the absence of such assignment or transfer; (b) Counterparty will not receive a payment from which an amount has been withheld or deducted on account of a Tax under Section 2(d)(i) of the Agreement in excess of that which Dealer would have been required to so withhold or deduct in the absence of such assignment or transfer; (c) no Event of Default, Potential Event of Default or Termination Event will occur as a result of such assignment or transfer, and (d) the senior unsecured debt rating (the “Credit Rating”) of such affiliate (or any guarantor of its obligations under the Transaction) is equal to or greater than the Credit Rating of Dealer or its Credit Support Provider as specified by Standard and Poor’s Rating Services or Moody’s Investor Service, Inc., at the time of such assignment or transfer. In connection with any assignment or transfer pursuant to the immediately preceding sentence, the assignee or transferee shall deliver to Counterparty a properly executed IRS Form W-9 or Form W-8 (together with all necessary attachments) establishing an exemption from backup withholding under the Internal Revenue Code of 1986, as amended (the “Code”). For the avoidance of doubt, any such guarantee shall not be a Credit Support Document hereunder, and any such guarantor shall not be a Credit Support Provider hereunder.",transfer
"Transfer. (a) Until the occurrence of a Qualified IPO, except as required by law, no Management Member may directly or indirectly, sell, contract to sell, give, assign, hypothecate, pledge, encumber, grant a security interest in, offer, sell any option or contract to purchase, purchase any option or contract to sell, grant any option, right or warrant to purchase, lend, or otherwise transfer or dispose of any economic, voting or other rights in or to (collectively, ""Transfer"") any Units except pursuant to (i) Article XI of the LLC Agreement, (ii) Sections 2.02 or 2.04 hereof or (iii) a Transfer to a Manager Permitted Transferee (each a ""Permitted Transfer"").",transfer
"Transfer. Except as expressly permitted by or pursuant to this Agreement, any Mortgage or the other Loan Documents (except as otherwise approved by Lender in writing in Lender’s discretion), allow any Transfer to occur or modify, change, supplement, alter, amend, fail to comply with, in any material respect, or terminate the Management Agreement or any Operating Lease, or enter into a new Management Agreement or any Operating Lease, with respect to any Individual Property except as permitted under this Agreement.",transfer
"Transfer. Any shares of Stock that are delivered pursuant to Section 2(d) may be sold, assigned, pledged, hypothecated, encumbered, or transferred or disposed of in any other manner, in whole or in part, only in compliance with the terms, conditions and restrictions as set forth in the governing instruments of the Company, applicable federal and state securities laws or any other applicable laws or regulations and the terms and conditions hereof. This award itself shall not be sold, assigned, pledged, hypothecated, encumbered, or transferred or disposed of in any other manner, in whole or in part.",transfer
"Transfer. Except as restricted hereby, this Warrant and the Warrant Shares issued may be transferred by the Holder in whole or in part at any time or from time to time. Upon surrender of this Warrant to the Company or at the office of its stock transfer agent, if any, with assignment documentation duly executed and funds sufficient to pay any transfer tax, and upon compliance with the foregoing provisions, the Company shall, without charge, execute and deliver a new Warrant in the name of the assignee named in such instrument of assignment, and this Warrant shall promptly be canceled. Any assignment, transfer, pledge, hypothecation or other disposition of this Warrant attempted contrary to the provisions of this Warrant, or any levy of execution, attachment or other process attempted upon the Warrant, shall be null and void and without effect.",transfer
"Transfer. Any transfer or assignment of this Warrant, whether in -------- whole or in part without, must be made in compliance with all applicable federal and state securities laws and the Company shall not be required to give effect to any such purported transfer or assignment unless it is reasonably satisfied that such transfer has been made in compliance with all applicable federal and state securities laws. Subject to the immediately preceding sentence, this Warrant is transferable, in whole or in part, at the Principal Office of the Company by the holder hereof, in person or by duly authorized attorney, upon presentation of this Warrant, properly endorsed, for transfer. Each holder of this Warrant, by holding it, agrees that the Warrant, when endorsed in blank, may be deemed negotiable, and that the holder hereof, when the Warrant shall have been so endorsed, may be treated by the Company and all other persons dealing with the Warrant as the absolute owner hereof for any purpose and as the person entitled to exercise the rights represented by the Warrant, or to the transfer thereof on the books of the Company, any notice to the contrary notwithstanding.",transfer
Transfer. Section 7 of this Agreement is hereby amended by inserting the following phrase “which consent shall not be unreasonably withheld” in the third line thereof after the word “party” and before the word “except”.,transfer
Transfer. Section 8. Neither this Agreement nor any interest or obligation in or under this Agreement may be transferred (whether by way of security or otherwise) by any party without the prior written consent of each other party. Any purported transfer that is not in compliance with this Section 8 will be void.,transfer
"Transfer. If all or any part of an Ownership Interest is Transferred in accordance with this Agreement, the Capital Account of the Transferor that is attributable to the Transferred Ownership Interest will carry over to the Transferee.",transfer
"Transfer. For purposes of this Agreement, the term “Transfer” shall include any sale, assignment, encumbrance, hypothecation, pledge, conveyance in trust, gift, transfer by bequest, devise or descent, or other transfer or disposition of any kind, including, but not limited to, transfers pursuant to divorce or legal separation, transfers to receivers, levying creditors, trustees or receivers in bankruptcy proceedings or general assignees for the benefit of creditors, whether voluntary, involuntarily or by operation of law, directly or indirectly, of any of the Equity Securities.",transfer
"Transfer. You may not rent, lease, sublicense, assign, or transfer your rights in the Software, or authorize all or any portion of the Software to be copied onto another user’s Computer except as may be expressly permitted by this agreement. You may, however, transfer all your rights to Use the Software to another person or legal entity provided that: (a) you also transfer (i) this agreement, and (ii) the Software and all other software or hardware bundled or pre-installed with the Software, including all copies, Updates, and prior versions, to such person or entity, (b) you retain no copies, including backups and copies stored on a Computer, and (c) the receiving party accepts the terms and conditions of this agreement and any other terms and conditions upon which you obtained a valid license to the Software. Notwithstanding the foregoing, you may not transfer education, pre-release, or not for resale copies of the Software.",transfer
"Transfer. Immediately after the Closing, the Company will own all of the Owned Intellectual Property and will have a right to use all other Intellectual Property Assets, free from any Liens (other than Permitted Liens) and on the same terms and conditions as in effect prior to the Closing.",transfer
"Transfer. This Note and any shares of Common Stock issued upon conversion of this Note may be offered, sold, assigned or transferred by the Holder without the consent of the Company, subject only to the provisions of Section 2(i) of the Exchange Agreement.",transfer
Transfer. As defined in Section 5.1(b). Transferee: As defined in Section 5.1(b).,transfer
"Transfer. Effective as of the date of this Agreement, Transferor hereby assigns and transfers (collectively, the ""Transfer"") to Transferee all of Transferor's right, title, benefit, privileges and interest in and to, and all of Transferor's burdens, obligations and liabilities in connection with, the Subadvisory Agreement(s), and Subadviser hereby consents to such Transfer; provided, however, that Transferor is not transferring or assigning, and shall remain responsible for, all liabilities that Transferor otherwise would have had but for the Transfer arising out of or otherwise relating to Transferor's performance under the Subadvisory Agreement(s) prior to the date of this Agreement. Transferee hereby accepts the Transfer and assumes and agrees to observe and perform all of the duties, obligations, terms, provisions and covenants, and to pay and discharge all of the liabilities of Transferor to be observed, performed, paid or discharged from and after the date of this Agreement, in connection with the Subadvisory Agreement(s). Except as provided herein, the Subadvisory Agreement(s) shall have the same force and effect as if such agreements were executed by and between Transferee and Subadviser.",transfer
"Transfer. A. Apple Software obtained from the Mac App Store is not transferable. If you sell your Apple-branded hardware to a third party, you must remove the Apple Software from the Apple-branded hardware before doing so.",transfer
"Transfer. If any Note is to be transferred, the Holder thereof shall surrender such Note to the Borrower Representative, whereupon the applicable Borrower will forthwith issue and deliver upon the order of such Holder a new Note (in accordance with this Section 2.7), registered as such Holder may request (provided that electronic registration is acceptable), representing the outstanding principal being transferred by such Holder and, if less than the entire outstanding principal amount is being transferred, a new Note (in accordance with this Section 2.7) to such Holder representing the outstanding principal not being transferred.",transfer
"Transfer. This Warrant may be transferred only upon the written consent of the Company, which approval shall not be unreasonably withheld or delayed. Any Warrants issued upon the transfer of this Warrant shall be numbered and shall be registered in a Warrant Register as they are issued. The Company shall be entitled to treat the registered holder of any Warrant on the Warrant Register as the owner in fact thereof for all purposes and shall not be bound to recognize any equitable or other claim to, or interest in, such Warrant on the part of any other person, and shall not be liable for any registration of transfer of Warrants that are registered or to be registered in the name of a fiduciary or the nominee of a fiduciary unless made with the actual knowledge that a fiduciary or nominee is committing a breach of trust in requesting such registration or transfer, or with the knowledge of such facts that its participation therein amounts to bad faith. This Warrant shall be transferable only on the books of the Company upon delivery thereof duly endorsed by the Holder or by his duly authorized attorney or representative, or accompanied by proper evidence of succession, assignment, or authority to transfer. In all cases of transfer by an attorney, executor, administrator, guardian, or other legal representative, duly authenticated evidence of his or its authority shall be produced. Upon any registration of transfer, the Company shall deliver a new Warrant or Warrants to the person entitled thereto. This Warrant may be exchanged, at the option of the Holder thereof, for another Warrant, or other Warrants of different denominations, of like tenor and representing in the aggregate a like amount, upon surrender to the Company or its duly authorized agent. Notwithstanding the foregoing, the Company shall have no obligation to cause Warrants to be transferred on its books to any person if, in the opinion of counsel to the Company, such transfer does not comply with the provisions of the Securities Act and the rules and regulations thereunder.",transfer
"Transfer. Tenant shall not, without Landlord’s prior written consent, which consent shall not be unreasonably withheld, conditioned, or delayed, in each instance in accordance with Paragraph 12(c), convey, assign, sublet or encumber this Lease or any interest herein, directly or indirectly, voluntarily or by operation of law, including the merger or conversion of Tenant with or into another entity, or sublet all or any portion of the Premises, or permit the use or occupancy of any part of the Premises by anyone other than Tenant (collectively, “Transfer“). If Tenant is other than an individual, any change in “control” of Tenant shall constitute a Transfer, and the surviving party in control shall be the Transferee. “Control“ means the direct or indirect power to direct or cause direction of the management and policies of an entity, whether through ownership of voting securities, by contract or otherwise. Conversely, Tenant shall not sublease space from, or assume the lease obligations of, another tenant in the Project without Landlord’s prior written consent, which consent shall not be unreasonably withheld, conditioned, or delayed. Following any Transfer, Tenant (and any guarantors) shall remain fully liable under this Lease, as then or thereafter amended with or without notice to or consent of Tenant (or any guarantors), and Landlord may proceed directly under this Lease against Tenant (or any guarantor) without first proceeding against any other party. Tenant shall give Landlord written notice of any proposed Transfer at least 30 days prior to the anticipated effective date of the proposed Transfer, which notice shall include a complete detailed written summary of the Transfer; the name, address, business and intended use of the Transferee; a current audited financial statement for the Transferee certified by a recognized accounting firm (if applicable); a copy of the proposed Transfer document; appropriate evidence of the existence, good standing and signature authority of the Transferee in the State; and such other pertinent information as Landlord reasonably requests, together with Landlord’s then-quoted Transfer processing fee. If the proposed Transferee is subject to any new requirements under Applicable Law (including ADA), (i) Tenant shall be liable for any costs or expenses to comply with such requirements, and (ii) to the extent such requirements require Alterations, Tenant shall deliver for Landlord’s approval plans and specifications complying with suc...",transfer
Transfer. The term “,transfer
"Transfer. The Company shall deliver certificates made out in the name of the Optionee for Stock bought under an Option as soon as practicable after receiving payment for the Stock and for any taxes under Section 3.3 and all documents required under the Plan and the Agreement. If the Plan or any law, regulation or interpretation requires the Company to take any action regarding the Stock before the Company issues certificates for the Stock being bought, the Company may delay delivering the certificates for those Stock for the period necessary to take that action.",transfer
Transfer. As defined in Section 5.1(b). TRANSFEREE: As defined in Section 5.1(b). TRANSFEREE AFFIDAVIT AND AGREEMENT: As defined in Section 5.1(c)(i)(B).,transfer
"Transfer. This Agreement and the associated licenses purchased for use of the Software may not be transferred or assigned without the prior written approval of Licensor. Any such attempted transfer or assignment shall be void and of no effect. Please contact OrderManagement@netiq.com to request the transfer of licenses and assignment of this Agreement. This Agreement may not be transferred or assigned without the prior written approval of Licensor. Any such attempted assignment shall be void and of no effect. Law. All matters arising out of or relating to the Agreement will be governed by the substantive laws of the United States and the State of Utah without regard to its choice of law provisions. Any suit, action or proceeding arising out of or relating to the Agreement may only be brought before a federal or state court of appropriate jurisdiction in Utah. If a party initiates Agreement-related legal proceedings, the prevailing party will be entitled to recover reasonable attorneys' fees. If, however, Your country of principal residence is a member state of the European Union or the European Free Trade Association, (1) the courts of Ireland shall have exclusive jurisdiction over any action of law relating to this Agreement; and (2) where the laws of such country of principal residence are required to be applied to any such action of law the laws of that country shall apply. The application of the United Nations Convention of Contracts for the International Sale of Goods is expressly excluded.",transfer
