clause_text,clause_type
"Counterparts. This Agreement may be executed in counterparts, each of which when so executed shall together constitute but one and the same agreement.",counterparts
"Counterparts. This Agreement may be signed in any number of counterparts, all of which taken together shall constitute one and the same instrument. Either Party may enter into this Agreement by signing any such counterpart.",counterparts
"Counterparts. This Agreement may be executed manually or by facsimile in any number of counterparts, each of which shall be deemed an original, but all of which together constitute one and the same instrument.",counterparts
"Counterparts. This Agreement may be executed in counterparts, all of which together shall constitute an agreement binding on all the parties hereto, notwithstanding that all such parties are not signatories to the original or the same counterpart. Each party shall become bound by this Agreement immediately upon affixing its signature hereto or, in the case of a Person acquiring a Unit, upon accepting the certificate evidencing such Unit or executing and delivering a Transfer Application as herein described, independently of the signature of any other party.",counterparts
"Counterparts. This Agreement may be executed in two or more counterparts, all of which shall constitute one and the same instrument. Each such counterpart shall be deemed an original, and it shall not be necessary in making proof of this Agreement to produce or account for more than one such counterpart. This Agreement shall be deemed executed by both parties when any one or more counterparts hereof or thereof, individually or taken together, bears the original or facsimile signatures of each of the parties.",counterparts
"Counterparts. This Agreement may be executed in several counterparts, each of which shall be deemed an original, and all of such counterparts together shall constitute one and the same instrument.",counterparts
"Counterparts. This Agreement may be executed in one or more counterparts, each of which will be deemed to be an original copy of this Agreement and all of which, when taken together, will be deemed to constitute one and the same agreement. In the event that any signature is delivered by facsimile transmission or by e-mail delivery of a “.pdf” format data file, such signature shall create a valid and binding obligation of the Party executing (or on whose behalf such signature is executed) with the same force and effect as if such facsimile or “.pdf” signature page were an original thereof.",counterparts
"Counterparts. This Agreement may be executed in counterparts, each of which shall constitute an original but all of which when taken together shall constitute a single contract. Delivery of an executed signature page to this Agreement by facsimile or other electronic transmission shall be as effective as delivery of a manually signed counterpart of this Agreement.",counterparts
"Counterparts. This Agreement may be executed in one or more counterparts (including via facsimile and electronic image scan (pdf)), each of which shall be deemed to be an original, but all of which together shall constitute one and the same instrument and shall become effective when one or more counterparts have been signed by each of the parties and delivered to the other parties.",counterparts
"Counterparts. This Agreement may be executed in two or more counterparts (including by facsimile or other electronic means), all of which shall be considered one and the same agreement and shall become effective when counterparts have been signed by each of the parties and delivered to the other party, it being understood that each party need not sign the same counterpart.",counterparts
"Counterparts. This Agreement may be executed and delivered (including by facsimile transmission) in one or more counterparts, and by the different parties hereto in separate counterparts, each of which when executed and delivered shall be deemed to be an original but all of which taken together shall constitute one and the same agreement. Copies of executed counterparts transmitted by telecopy or other electronic transmission service shall be considered original executed counterparts for purposes of this Section 11.06.",counterparts
"Counterparts. This Agreement may be executed in one or more counterparts, each of which shall be deemed to be an original, and all of which together shall constitute one and the same instrument. Delivery of an executed counterpart of a signature page of this Agreement in Portable Document Format (PDF) or by facsimile transmission shall be as effective as delivery of a manually executed original counterpart of this Agreement.",counterparts
"Counterparts. This Agreement and each other Loan Document may be executed in one or more counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument. Delivery by telecopier of an executed counterpart of a signature page to this Agreement and each other Loan Document shall be effective as delivery of an original executed counterpart of this Agreement and such other Loan Document. The Agents may also require that any such documents and signatures delivered by telecopier be confirmed by a manually signed original thereof; provided that the failure to request or deliver the same shall not limit the effectiveness of any document or signature delivered by telecopier.",counterparts
"Counterparts. This Amendment may be executed by one or more of the parties hereto in any number of separate counterparts, each of which shall be deemed an original and all of which, taken together, shall be deemed to constitute one and the same instrument. Delivery of an executed counterpart of this Amendment by facsimile transmission or by electronic mail in pdf form shall be as effective as delivery of a manually executed counterpart hereof.",counterparts
"Counterparts. This Agreement may be executed by one or more of the parties to this Agreement on any number of separate counterparts, and all of said counterparts taken together shall be deemed to constitute one and the same instrument. A set of the copies of this Agreement signed by all the parties shall be lodged with the Company and the Administrative Agent.",counterparts
"Counterparts. This Agreement may be executed in two or more counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument. Facsimile and e-mailed copies of signatures shall be deemed to be originals for purposes of the effectiveness of this Agreement.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts, each of which shall be deemed an original. This Agreement shall become effective when one or more counterparts have been signed and delivered by each of the parties.",counterparts
"Counterparts. This Agreement may be executed in any number of separate counterparts, each of which, when so executed, shall be deemed an original, and all of said counterparts taken together shall be deemed to constitute but one and the same instrument.",counterparts
"Counterparts. This Amendment may be executed in one or more counterparts, each of which shall be deemed to be an original, but all of which together shall constitute one and the same instrument. Delivery of an executed counterpart of a signature page by facsimile shall be effective as delivery of a manually executed counterpart of this Amendment.",counterparts
"Counterparts. This Agreement may be executed in multiple counterparts, each of which shall constitute an original, and all of which together shall constitute one and the same agreement.",counterparts
"Counterparts. This Agreement may be executed in multiple counterparts, each of which may be executed by less than all of the parties and shall be deemed to be an original instrument which shall be enforceable against the parties actually executing such counterparts and all of which together shall constitute one and the same instrument. This Agreement may be delivered to the other parties hereto by email of a copy of this Agreement bearing the signature of the parties so delivering this Agreement.",counterparts
"Counterparts. This Agreement may be executed simultaneously in two counterparts, each of which shall be deemed an original but which together shall constitute one and the same instrument.",counterparts
"Counterparts. This Agreement may be executed in several counterparts, each of which shall be deemed to be an original, but all of which together will constitute one and the same Agreement. Signatures delivered by facsimile shall be deemed effective for all purposes.",counterparts
"Counterparts. This Amendment may be executed in counterparts (and by different parties hereto in different counterparts), each of which shall constitute an original, but all of which when taken together shall constitute a single contract. Delivery of an executed counterpart of a signature page of this Amendment by telecopier or other electronic transmission (i.e. a “pdf” or “tif” document) shall be effective as delivery of a manually executed counterpart of this Amendment.",counterparts
"Counterparts. This Agreement may be executed in counterparts, each of which shall be deemed an original, and all of which together shall constitute a single agreement.",counterparts
"Counterparts. This Agreement may be executed in two or more counterparts, each of which shall constitute an original but all of which, when taken together, shall constitute but one contract, and shall become effective as provided in Section 9.03. Delivery of an executed counterpart to this Agreement by facsimile transmission (or other electronic transmission pursuant to procedures approved by the Administrative Agent) shall be as effective as delivery of a manually signed original.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts, each of which will be deemed to be an original and all of which taken together will be deemed to constitute one and the same instrument, notwithstanding that all parties are not signatory to the same counterpart. The exchange of copies of this Agreement and of signature pages by electronic mail or facsimile transmission shall constitute effective execution and delivery of this Agreement as to the parties and may be used in lieu of the original Agreement for all purposes. Signatures of the parties transmitted by electronic mail or facsimile shall be deemed to be their original signatures for all purposes.",counterparts
"Counterparts. This Amendment may be executed in counterparts (and by different parties hereto on different counterparts), each of which shall constitute an original, but all of which when taken together shall constitute a single contract. Delivery of an executed counterpart of a signature page of this Amendment by telecopy shall be effective as delivery of a manually executed counterpart of this Amendment.",counterparts
"Counterparts. This Agreement may be executed in one or more counterparts, each of which will be deemed to be an original copy of this Agreement and all of which, when taken together, will be deemed to constitute one and the same agreement, and it shall not be necessary in making proof of this Agreement as to any party hereto to produce or account for more than one such counterpart executed and delivered by such party.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts, each of which shall be deemed an original, and all of which together shall constitute one and the same instrument. This Agreement may be executed and delivered by facsimile transmission.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts and by different parties hereto in separate counterparts, each of which shall be deemed to be an original, but all of which taken together shall constitute one and the same agreement. Delivery of an executed counterpart of this Agreement by telecopier or electronic mail shall be equally as effective as delivery of an original executed counterpart of this Agreement. Any party delivering an executed counterpart of this Agreement by telecopier or electronic mail also shall deliver an original executed counterpart of this Agreement but the failure to deliver an original executed counterpart shall not affect the validity, enforceability, and binding effect of this Agreement. The foregoing shall apply to each other Loan Document mutatis mutandis.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts, each of which shall be deemed to be an original, but all such counterparts shall together constitute one and the same instrument. Delivery of a signed counterpart of this Agreement by facsimile transmission shall constitute valid and sufficient delivery thereof.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts, and any party hereto may execute any such counterpart, each of which when executed and delivered shall be deemed to be an original and all of which counterparts taken together shall constitute but one and the same instrument. This Agreement shall become effective when each party hereto shall have received a counterpart hereof signed by the other parties hereto. The parties agree that the delivery of this Agreement may be effected by means of an exchange of facsimile signatures with original copies to follow by mail or courier service.",counterparts
"Counterparts. This Agreement may be executed by the parties in any number of counterparts, each of which shall be deemed an original, but all of which shall constitute one and the same agreement.",counterparts
"Counterparts. This Agreement may be executed in separate counterparts, each of which shall be deemed an original, and all of which together shall be deemed to constitute one and the same instrument.",counterparts
"Counterparts. This Credit Agreement may be executed in any number of counterparts, each of which when so executed and delivered shall be an original, but all of which shall constitute one and the same instrument. It shall not be necessary in making proof of this Credit Agreement to produce or account for more than one such counterpart for each of the parties hereto. Delivery by facsimile by any of the parties hereto of an executed counterpart of this Credit Agreement shall be as effective as an original executed counterpart hereof and shall be deemed a representation that an original executed counterpart hereof will be delivered.",counterparts
"Counterparts. This Warrant may be executed in counterparts, all of which together shall constitute one and the same agreement.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts, each of which when so executed shall be deemed to be an original and all of which taken together shall constitute one and the same agreement. Any counterpart or other signature hereupon delivered by facsimile shall be deemed for all purposes as constituting good and valid execution and delivery of this Agreement by such party.",counterparts
Counterparts. This Agreement may be executed in two or more counterparts.,counterparts
"Counterparts. This Agreement may be executed in two or more counterparts, each of which shall be deemed an original but all of which shall constitute but one agreement.",counterparts
"Counterparts. This Agreement may be executed in as many counterparts as necessary or convenient, and by the different parties on separate counterparts each of which, when so executed, shall be deemed an original but all such counterparts shall constitute but one and the same agreement.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts. Each counterpart, when executed and delivered, shall be an original contract, but all counterparts, when taken together, shall constitute one and the same Agreement.",counterparts
"Counterparts. This Amendment may be executed by one or more of the parties to this Amendment on any number of separate counterparts, and all of said counterparts taken together shall be deemed to constitute one and the same instrument. Delivery of an executed signature page of this Amendment by facsimile or electronic (i.e. “pdf”) transmission shall be effective as delivery of a manually executed counterpart hereof.",counterparts
"Counterparts. This Declaration may be simultaneously executed in several counterparts, each of which shall be deemed to be an original, and such counterparts, together, shall constitute one and the same instrument, which shall be sufficiently evidenced by any such original counterpart.",counterparts
"Counterparts. This Agreement may be executed simultaneously in two or more counterparts, none of which need contain the signatures of more than one party, but all such counterparts taken together shall constitute one and the same agreement. Signatures to this Agreement transmitted via facsimile or e-mail shall be valid and effective to bind the party so signing.",counterparts
"Counterparts. This Amendment may be executed in any number of counterparts and by different parties hereto in separate counterparts, each of which shall be deemed to be an original, but all of which taken together shall constitute one and the same agreement. Delivery of an executed counterpart of this Amendment by telefacsimile or electronic mail shall be equally effective as delivery of an original executed counterpart of this Amendment.",counterparts
"Counterparts. This Agreement may be executed in two or more counterparts and delivered via facsimile, each of which shall be deemed to be an original, and all of which together shall be deemed to be one and the same instrument.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts, each of which shall be deemed to be an original as against any party whose signature appears thereon and all of which shall together constitute one and the same instrument.",counterparts
"Counterparts. This Agreement may be executed in one or more counterparts, including by facsimile or by email with .pdf attachments, all of which shall be considered one and the same agreement, and shall become effective when one or more counterparts have been signed by each of the parties and delivered to the other parties.",counterparts
"Counterparts. This Agreement may be executed in several counterparts, each of which when so executed shall be deemed to be an original, and such counterparts shall together constitute and be one and the same instrument",counterparts
"Counterparts. This First Amendment may be executed by one or more of the parties hereto in any number of separate counterparts, and all of such counterparts taken together shall be deemed to constitute one and the same instrument. Delivery of this First Amendment by facsimile transmission shall be effective as delivery of a manually executed counterpart hereof.",counterparts
"Counterparts. This Agreement may be executed in two or more counterparts, all of which shall be one and the same agreement, and shall become effective when counterparts have been signed by each of the parties and delivered to each other party.",counterparts
"Counterparts. This Amendment may be executed in two or more counterparts, each of which shall constitute an original but all of which when taken together shall constitute but one agreement. Delivery of an executed signature page to this Amendment by facsimile transmission shall be effective as delivery of a manually signed counterpart of this Amendment.",counterparts
"Counterparts. This Agreement may be executed simultaneously in two or more counterparts, each of which shall be deemed an original and all of which, when taken together, constitute one and the same document. The signature of any party to any counterpart shall be deemed a signature to, and may be appended to, any other counterpart.",counterparts
"Counterparts. This Amendment may be executed in one or more counterparts, each of which shall be deemed an original but which together shall constitute one and the same instrument.",counterparts
"Counterparts. This Amendment may be executed in any number of counterparts, each of which shall be deemed to be an original and shall be binding upon all parties, their successors and assigns.",counterparts
"Counterparts. This Agreement may be executed through the use of separate signature pages or in any number of counterparts and by facsimile, and each of such counterparts shall, for all purposes, constitute one agreement binding on all parties, notwithstanding that all parties are not signatories to the same counterpart. Signatures may be facsimiles.",counterparts
"Counterparts. This Agreement may be executed by facsimile or other electronic signature and it may be executed in one or more counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts, including by electronic mail or facsimile, each of which when so executed and delivered shall be an original, but all such counterparts shall together constitute one and the same instrument. Each counterpart may consist of a copy hereof containing multiple signature pages, each signed by one party, but together signed by both parties hereto.",counterparts
"Counterparts. This Agreement may be executed in one or more counterparts (including by means of facsimile), each of which shall be deemed an original but all of which together will constitute one and the same instrument.",counterparts
"Counterparts. This Amendment may be executed in one or more counterparts and by different parties hereto in separate counterparts each of which when so executed and delivered shall be deemed an original, but all such counterparts together shall constitute but one and the same instrument; signature pages may be detached from multiple separate counterparts and attached to a single counterpart so that all signature pages are physically attached to the same document. Delivery of photocopies of the signature pages to this Amendment by facsimile or electronic mail shall be effective as delivery of manually executed counterparts of this Amendment.",counterparts
"Counterparts. This Agreement may be executed by the parties hereto in any number of counterparts including by facsimile or other electronic transmission each of which when so executed and delivered shall be an original, but all of which shall together constitute but one and the same instrument.",counterparts
Counterparts. This Agreement may be executed in one or more counterparts each of which shall be deemed an original but all of which taken together shall constitute one and the same agreement.,counterparts
"Counterparts. This Agreement may be executed and delivered in any number of separate counterparts (including by facsimile or electronic mail), each of which shall be an original, but all of which together shall constitute one and the same agreement.",counterparts
"Counterparts. The Trust Agreement, through the Omnibus Instrument, may be executed in any number of counterparts, each of which counterparts shall be deemed to be an original, and all of which counterparts shall constitute but one and the same instrument. This LICENSE AGREEMENT (this “License Agreement”), dated as of the date of the Pricing Supplement, is entered into by and between Principal Financial Services, Inc., an Iowa corporation with its principal place of business at 711 High Street, Des Moines, Iowa 50392 (the “Licensor”), and the Principal Life Income Fundings Trust specified in the Omnibus Instrument (the “Licensee”).",counterparts
"Counterparts. This Amendment may be executed in multiple counterparts, each of which shall be an original but all of which together shall constitute one and the same instrument.",counterparts
"Counterparts. This Agreement may be executed simultaneously in two or more counterparts, each of which shall constitute an original, but all of which taken together shall constitute one and the same Agreement.",counterparts
"Counterparts. This Agreement may be executed in counterparts, each of which when so executed shall be deemed to be an original and all of which when taken together shall constitute one and the same instrument, and the words “executed,” “signed,” “signature,” and words of like import as used above and elsewhere in this Agreement or in any other certificate, agreement or document related to this transaction shall include, in addition to manually executed signatures, images of manually executed signatures transmitted by facsimile or other electronic format (including, without limitation, “pdf”, “tif” or “jpg”) and other electronic signatures (including, without limitation, any electronic sound, symbol, or process, attached to or logically associated with a contract or other record and executed or adopted by a person with the intent to sign the record). The use of electronic signatures and electronic records (including, without limitation, any contract or other record created, generated, sent, communicated, received, or stored by electronic means) shall be of the same legal effect, validity and enforceability as a manually executed signature or use of a paper-based record-keeping system to the fullest extent permitted by applicable law, including the Federal Electronic Signatures in Global and National Commerce Act, the New York State Electronic Signatures and Records Act and any other applicable law, including, without limitation, any state law based on the Uniform Electronic Transactions Act or the Uniform Commercial Code.",counterparts
"Counterparts. This Agreement may be executed by the parties in one or more counterparts, each of which when so executed and delivered shall be deemed to be an original and such counterparts shall together constitute one and the same instrument.",counterparts
"Counterparts. This Limited Guaranty may be executed in any number of counterparts, each of which shall be deemed to be an original and such counterparts shall constitute but one and the same instrument.",counterparts
"Counterparts. This Agreement may be executed simultaneously in two or more counterparts, none of which need contain the signatures of more than one party, but all such counterparts taken together shall constitute one and the same agreement. In the event that any signature is delivered by facsimile transmission or by e-mail delivery of a “pdf” format data file, such signature shall create a valid and binding obligation of the party executing (or on whose behalf such signature is executed) with the same force and effect as if such facsimile or “.pdf” signature page were an original thereof.",counterparts
"Counterparts. This Agreement may be executed in one or more counterparts, all of which shall be considered one and the same agreement.",counterparts
"Counterparts. This Agreement may be executed in one or more counterparts, each of which shall be deemed an original, but all of which taken together shall constitute one and the same instrument. Confirmation of execution by electronic transmission of a facsimile signature page shall be binding upon any party so confirming.",counterparts
"Counterparts. For the convenience of the parties hereto, this Agreement may be executed in any number of counterparts, each such counterpart being deemed to be an original instrument, and all such counterparts shall together constitute the same agreement.",counterparts
"Counterparts. This Agreement may be executed in several counterparts and all so executed shall constitute one Agreement, binding on all the parties hereto even though all the parties are not signatories to the original or the same counterpart.",counterparts
"Counterparts. This Trademark Security Agreement may be executed in any number of counterparts, all of which shall constitute one and the same instrument, and any party hereto may execute this Trademark Security Agreement by signing and delivering one or more counterparts.",counterparts
"Counterparts. This Agreement may be executed in two (2) or more counterparts, each of which shall be deemed an original, but all of which together shall constitute one (1) and the same instrument.",counterparts
"Counterparts. This Agreement may be executed in two or more counterparts, each of which will be deemed an original, but all of which together will constitute one and the same Agreement. This Agreement may also be executed and delivered by facsimile signature or other electronic means and in two or more counterparts, each of which will be deemed an original, but all of which together will constitute one and the same instrument.",counterparts
"Counterparts. This Guarantee may be executed in one or more counterparts, each of which shall be an original, but all of which taken together shall constitute one and the same instrument.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts, each of which shall be effective only upon delivery and thereafter shall be deemed an original, and all of which shall be taken to be one and the same instrument, for the same effect as if all parties hereto had signed the same signature page. Any signature page of this Agreement may be detached from any counterpart of this Agreement without impairing the legal effect of any signatures thereon and may be attached to another counterpart of this Agreement identical in form hereto but having attached to it one or more additional signature pages.",counterparts
"Counterparts. This Agreement may be executed by the Parties in separate counterparts, each of which when so executed and delivered shall be an original, but all such counterparts shall together constitute one and the same instrument. Each counterpart may consist of a number of copies hereof each signed by less than all, but together signed by all of the Parties.",counterparts
Counterparts. This Agreement may be executed in counterparts.,counterparts
"Counterparts. This Agreement may be executed in any number of counterparts and by different parties hereto in separate counterparts, each of which when so executed and delivered will be deemed to be an original and all of which taken together will constitute but one and the same agreement. Delivery of an executed counterpart of a signature page to this Agreement by telecopier will be effective as delivery of a manually executed counterpart of this Agreement.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts, each of which shall constitute an original and all of which taken together shall constitute one and the same instrument.",counterparts
"Counterparts. A facsimile, telecopy, or other reproduction of this Agreement may be executed simultaneously in two or more counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument, by one or more parties hereto and such executed copy may be delivered by facsimile or similar instantaneous electronic transmission device pursuant to which the signature of or on behalf of such party can be seen. In this event, such execution and delivery shall be considered valid, binding and effective for all purposes. At the request of any party hereto, all parties agree to execute an original of this Agreement as well as any facsimile, telecopy or other reproduction hereof.",counterparts
"Counterparts. This Guaranty may be executed in counterparts (and by different parties hereto in different counterparts), each of which shall constitute an original, but all of which when taken together shall constitute a single contract. Delivery of an executed counterpart of a signature page of this Guaranty by telecopy, e-mailed .pdf or any other electronic means that reproduces an image of the actual executed signature page shall be effective as delivery of a manually executed counterpart of this Guaranty. The words “execution,” “signed,” “signature,” “delivery,” and words of like import in or relating to any document to be signed in connection with this Guaranty and the transactions contemplated hereby shall be deemed to include Electronic Signatures, deliveries or the keeping of records in electronic form, each of which shall be of the same legal effect, validity or enforceability as a manually executed signature, physical delivery thereof or the use of a paper-based recordkeeping system, as the case may be, to the extent and as provided for in any applicable law, including the Federal Electronic Signatures in Global and National Commerce Act, the New York State Electronic Signatures and Records Act, or any other similar state laws based on the Uniform Electronic Transactions Act.",counterparts
"Counterparts. This Agreement may be executed in two or more counterparts, each of which shall be deemed an original and all of which together shall be deemed one instrument.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts, and it is not necessary that the signatures of all Parties be contained on any one counterpart hereof, each counterpart will be deemed to be an original, and all together shall constitute one and the same document.",counterparts
"Counterparts. This Agreement may be executed simultaneously in two or more counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument. Signatures sent by facsimile transmission shall be deemed to be evidence of the original execution thereof.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts and any party hereto may execute any such counterpart, each of which when executed and delivered shall be deemed to be an original and all of which counterparts taken together shall constitute but one and the same instrument.",counterparts
"Counterparts. This Agreement may be executed in two or more counterparts, each of which shall be considered one and the same agreement and shall become effective when counterparts have been signed by each of the Parties and delivered to the other Party (including by means of electronic delivery or facsimile).",counterparts
"Counterparts. This Agreement may be signed in two or more counterparts, each of which shall be an original, with the same effect as if the signatures thereto and hereto were upon the same instrument. Counterparts may be delivered via facsimile, electronic mail (including any electronic signature covered by the U.S. federal ESIGN Act of 2000, Uniform Electronic Transactions Act, the Electronic Signatures and Records Act or other applicable law, e.g., www.docusign.com) or other transmission method and any counterpart so delivered shall be deemed to have been duly and validly delivered and be valid and effective for all purposes.",counterparts
"Counterparts. This Amendment may be executed in any number of and by different parties hereto on separate counterparts, all of which, when so executed, shall be deemed an original, but all such counterparts shall constitute one and the same agreement. Any signature delivered by a party by facsimile or pdf transmission shall be deemed to be an original signature hereto.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts. Each counterpart will be an original, and all counterparts will together constitute one and the same instrument.",counterparts
"Counterparts. This Agreement may be executed in one or more counterparts, all of which shall be considered one and the same agreement and shall become effective when one or more counterparts have been signed by each party hereto and delivered to each party hereto.",counterparts
"Counterparts. This Amendment may be executed by the parties hereto in any number of counterparts, and by each of the parties hereto in separate counterparts, each of which counterparts, when so executed and delivered, shall be deemed to be an original, but all such counterparts shall together constitute but one and the same instrument.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts, and by the parties on separate counterparts, but shall not be effective until each party has executed at least one counterpart. Each counterpart shall constitute an original of this Agreement, but all the counterparts shall together constitute but one and the same instrument.",counterparts
"Counterparts. This Agreement may be executed (including by facsimile transmission) with counterpart signature pages or in counterpart copies, each of which shall be deemed an original but all of which together shall constitute one and the same instrument comprising this Agreement.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts, all of which together shall constitute one agreement binding on the parties hereto.",counterparts
"Counterparts. This Agreement may be executed and delivered (including by facsimile or other means of electronic transmission, such as by electronic mail in “pdf” form) in one or more counterparts, and by the different parties hereto in separate counterparts, each of which when executed shall be deemed to be an original, but all of which taken together shall constitute one and the same agreement.",counterparts
"Counterparts. This Agreement, including the Schedules and Exhibits hereto, and the other documents referred to herein, may be executed in counterparts, each of which shall be deemed to be an original but all of which shall constitute one and the same agreement.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts and by different parties in separate counterparts, each of which when so executed shall be deemed to be an original and all of which taken together shall constitute one and the same agreement. Signature pages may be detached from multiple separate counterparts and attached to a single counterpart. Delivery of an executed signature page of this Agreement by facsimile transmission or Electronic Transmission shall be as effective as delivery of a manually executed counterpart hereof.",counterparts
"Counterparts. This Agreement may be executed in several counterparts, each of which shall be deemed to be an original, and all such counterparts taken together shall constitute one and the same Agreement. Counterparts may be executed in either original or electronically transmitted form (e.g., faxes or emailed portable document format (PDF) form), and the parties hereby adopt as original any signatures received in electronically transmitted form.",counterparts
"Counterparts. This Amendment may be executed in any number of counterparts, each of which when so executed shall be deemed an original and all of which taken together shall constitute one and the same agreement.",counterparts
"Counterparts. This Agreement may be executed in counterparts, each of which shall be deemed to be an original, but all of which, taken together, shall constitute one and the same agreement. This Agreement or any counterpart may be executed and delivered by facsimile copies or delivered by electronic communications by portable document format (.pdf), each of which shall be deemed an original.",counterparts
"Counterparts. This Agreement may be executed in one or more ------------ counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same agreement.",counterparts
"Counterparts. This Trademark Security Agreement may be executed in any number of counterparts, each of which shall be deemed to be an original, but all such separate counterparts shall together constitute but one and the same instrument. In proving this Trademark Security Agreement or any other Loan Document in any judicial proceedings, it shall not be necessary to produce or account for more than one such counterpart signed by the party against whom such enforcement is sought. Any signatures delivered by a party by facsimile transmission or by e-mail transmission shall be deemed an original signature hereto.",counterparts
"Counterparts. This Agreement may be executed in counterparts, which together shall constitute one and the same original.",counterparts
"Counterparts. This Agreement may be executed in one or more counterparts, all of which shall be considered one and the same agreement and shall become effective when one or more counterparts have been signed by each of the parties and delivered to the other parties, it being understood that all parties need not sign the same counterpart and such counterparts may be delivered by the parties hereto via facsimile or electronic transmission.",counterparts
"Counterparts. 12.1 This Agreement may be executed in any number of counterparts, and by the parties on separate counterparts, but shall not be effective until each party has executed at least one counterpart.",counterparts
"Counterparts. This Agreement may be executed in several counterparts, each of which shall be regarded as an original and all of which shall constitute one and the same document.",counterparts
"Counterparts. This Agreement may be executed in two or more counterparts by the parties hereto, and each such counterpart shall be considered an original and all such counterparts shall constitute one and the same instrument.",counterparts
"Counterparts. This Agreement may be executed in any number of ------------ counterparts, each of which shall be deemed to be an original, but all such separate counterparts shall together constitute but one and the same instrument.",counterparts
"Counterparts. This Agreement may be signed in counterparts (which may include counterparts delivered by any standard form of telecommunication), each of which shall be an original and all of which together shall constitute one and the same instrument. The words “execution,” “signed,” “signature,” “delivery,” and words of like import in or relating to this Agreement or any document to be signed in connection with this Agreement shall be deemed to include electronic signatures, deliveries or the keeping of records in electronic form, each of which shall be of the same legal effect, validity or enforceability as a manually executed signature, physical delivery thereof or the use of a paper-based recordkeeping system, as the case may be, and the parties hereto consent to conduct the transactions contemplated hereunder by electronic means.",counterparts
"Counterparts. This Amendment may be signed in any number of counterparts, and by different parties hereto in separate counterparts, with the same effect as if the signatures to each such counterpart were upon a single instrument. All counterparts shall be deemed an original of this Amendment.",counterparts
"Counterparts. This Agreement may be executed in two or more counterparts (including by facsimile or similar means of electronic communication), each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.",counterparts
"Counterparts. This Agreement may be executed in one or more counterparts each of which will be deemed an original, all of which together shall constitute one and the same agreement.",counterparts
"Counterparts. This Agreement may be executed in counterparts (and by different parties hereto in different counterparts), each of which shall constitute an original, but all of which when taken together shall constitute a single contract. Delivery of an executed counterpart of a signature page of this Agreement or any document or instrument delivered in connection herewith by telecopy shall be effective as delivery of a manually executed counterpart of this Agreement or such other document or instrument, as applicable.",counterparts
"Counterparts. This Agreement may be executed in two or more counterparts, each of which shall be an original, with the same effect as if the signatures thereto and hereto were upon the same instrument, and shall become effective when one or more counterparts have been signed by each of the parties and delivered (by telecopy, electronic delivery or otherwise) to the other parties. Signatures to this Agreement transmitted by facsimile transmission, by electronic mail in “portable document format” (“.pdf”) form, or by any other electronic means intended to preserve the original graphic and pictorial appearance of a document, will have the same effect as physical delivery of the paper document bearing the original signature.",counterparts
"Counterparts. This agreement may be executed in any number of counterparts, each of which when executed shall constitute a duplicate original, but all the counterparts shall together constitute the one agreement.",counterparts
"Counterparts. This Agreement may be executed in multiple counterparts (including by facsimile or pdf or other electronic document transmission), each of which shall be deemed an original, and all of which taken together shall constitute one and the same instrument.",counterparts
"Counterparts. This Agreement may be executed in two or more counterparts, all of which shall be considered one and the same instrument and shall become effective when one or more counterparts have been signed by each of the parties and delivered to the other party. This Agreement may be executed by facsimile signature and a facsimile signature shall constitute an original for all purposes.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts, each of which shall be deemed to be an original, but all such counterparts shall together constitute one and the same Agreement. The exchange of copies of this Agreement and of signature pages by facsimile or other electronic means shall constitute effective execution and delivery of this Agreement by the parties hereto and may be used in lieu of the original signature pages to this Agreement for all purposes.",counterparts
"Counterparts. This Agreement may be executed in any number of counterparts, each of which shall be deemed to be an original and all of which taken together shall constitute one and the same instrument. This Agreement may also be executed via facsimile, which shall be deemed an original.",counterparts
"Counterparts. This Agreement may be executed in two or more counterparts, each of which shall constitute an original but all of which when taken together shall constitute but one contract, and shall become effective as provided in Section 9.03.",counterparts
